,0
144,0.0
145,1.63382078216191
146,0.480535524165267
147,10.956209950968098
148,0.0
149,0.480535524165267
150,333.107225351363
151,0.0
152,2.1143563063271698
153,255.26047043659
154,0.0
155,0.0
156,0.0
157,33.349165377069504
158,0.0
159,0.0
160,0.0
161,6.24696181414847
162,0.0
163,0.0
164,0.0
165,1.05717815316359
166,0.0
167,0.0
168,0.0
169,0.0
170,1.05717815316359
171,180.34498221922505
172,0.0
173,0.0
174,20.4708133294404
175,0.0
176,0.480535524165267
177,21.1435630632717
178,1161.2621476977802
179,0.0
180,0.0
181,15.0888154587894
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,10.956209950968098
189,0.0
190,306.29334310294104
191,0.0
192,302.112684042703
193,0.0
194,13.0705662572953
195,775.968764422072
196,30.9464877562432
197,28.928238554749
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,257.03845187600103
209,0.0
210,0.0
211,0.0
212,0.480535524165267
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,168.956290296508
219,165.256166760435
220,11.773120342049
221,0.480535524165267
222,1.05717815316359
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,59.8747263109922
230,0.0
231,31.2348090707423
232,0.0
233,103.122923485866
234,77.8467549147732
235,0.0
236,95.2421408895558
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,30.9464877562432
245,0.0
246,0.0
247,0.0
248,1.05717815316359
249,154.732438781216
250,0.0
251,0.0
252,1.05717815316359
253,1.05717815316359
254,0.0
255,0.0
256,0.0
257,0.0
258,11.3406383703003
259,4.51703392715351
260,0.0
261,63.7190105043143
262,5.38199787065099
263,0.0
264,68.09188377421829
265,0.0
266,464.67785186781305
267,2.1143563063271698
268,2.59489183049244
269,0.0
270,0.0
271,448.772126017942
272,0.0
273,0.0
274,29.697095393413505
275,0.0
276,0.0
277,0.0
278,0.0
279,0.480535524165267
280,760.111092124619
281,0.0
282,0.0
283,80.6338609549317
284,79.8169505638508
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,74.5791133504494
292,44.0170540135384
293,7.111925757645951
294,80.6338609549317
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,56.6070847466684
303,0.0
304,1.05717815316359
305,65.1606170768101
306,12.59003073313
307,0.0
308,0.0
309,0.480535524165267
310,0.0
311,5.86253339481625
312,0.0
313,0.0
314,0.0
315,9.80292469297144
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,34.454397082649606
323,0.0
324,4.90146234648572
325,26.813882248421898
326,0.0
327,13.8394230959597
328,0.0
329,0.0
330,0.0
331,0.0
332,7.88078259631037
333,14.8004941442902
334,0.0
335,0.0
336,1.05717815316359
337,9.41849627363922
338,0.0
339,0.0
340,38.250627723555205
341,0.0
342,3.07542735465771
343,373.760530695744
344,0.0
345,6.63139023348068
346,0.0
347,46.4197316343648
348,0.0
349,0.480535524165267
350,2828.0476668174297
351,89.18739328507351
352,0.0
353,207.303025124896
354,0.0
355,82.41184239434321
356,0.0
357,0.0
358,0.0
359,1.63382078216191
360,0.0
361,0.0
362,8170.1610889627
363,0.0
364,28.928238554749
365,0.0
366,0.0
367,3.5559628788229705
368,0.0
369,79.09614727760291
370,0.480535524165267
371,279.863889273851
372,0.0
373,40.845519554047705
374,72.6569712537883
375,0.0
376,0.0
377,0.0
378,0.0
379,72.17643572962301
380,0.0
381,0.0
382,0.480535524165267
383,0.0
384,0.0
385,0.0
386,16.6265291361182
387,0.0
388,0.0
389,0.0
390,0.0
391,6.63139023348068
392,0.0
393,0.0
394,0.0
395,0.0
396,100.095549683625
397,120.037773936484
398,0.0
399,23.8345619985972
400,0.0
401,848.529628571028
402,0.0
403,0.0
404,7.111925757645951
405,40.845519554047705
406,63.286528532565605
407,0.0
408,21.1435630632717
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,153.963581942551
415,9.03406785430701
416,0.0
417,97.8370327200483
418,501.05439104712303
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,1.05717815316359
428,0.0
429,0.0
430,4.90146234648572
431,36.5206998365603
432,0.0
433,0.0
434,52.5705863436802
435,0.0
436,0.0
437,5.86253339481625
438,104.660637163195
439,0.0
440,0.0
441,2.1143563063271698
442,36.9051282558925
443,31.907558804573696
444,0.0
445,12.3017094186308
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,98.46172890146308
452,52.5705863436802
453,305.236164949777
454,0.0
455,587.310517634789
456,0.0
457,0.0
458,145.746424479325
459,24.411204627595502
460,461.602424513155
461,1.05717815316359
462,45.3144999287846
463,0.0
464,0.0
465,1.05717815316359
466,17.2992788699496
467,0.0
468,0.480535524165267
469,0.0
470,0.0
471,0.0
472,0.0
473,1.05717815316359
474,0.0
475,0.0
476,5.86253339481625
477,39.980555610550205
478,0.480535524165267
479,0.0
480,0.480535524165267
481,0.0
482,0.0
483,511.09758350217794
484,0.0
485,0.0
486,0.0
487,0.0
488,117.827310525323
489,24.891740151760803
490,0.0
491,0.0
492,0.0
493,0.480535524165267
494,0.0
495,0.480535524165267
496,0.0
497,121.671594718645
498,124.362593653971
499,0.0
500,0.0
501,90.052357228571
502,0.0
503,20.7591346439395
504,30.9464877562432
505,9.80292469297144
506,0.480535524165267
507,2.1143563063271698
508,0.0
509,0.0
510,0.480535524165267
511,0.0
512,0.0
513,0.0
514,0.0
515,1.05717815316359
516,45.7469819005334
517,0.480535524165267
518,0.0
519,288.12910028949403
520,0.0
521,0.0
522,0.0
523,0.0
524,52.282265029181005
525,85.82364461591659
526,555.114637515716
527,42.7676616507087
528,0.0
529,0.0
530,0.0
531,1530.3134302567098
532,330.896761940203
533,0.0
534,0.0
535,0.480535524165267
536,0.0
537,25.18006146626
538,0.0
539,0.0
540,19.029206756944603
541,0.0
542,0.0
543,48.3418737310258
544,1.05717815316359
545,0.480535524165267
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,4.51703392715351
552,1.05717815316359
553,0.0
554,0.0
555,89.6679288092387
556,1.05717815316359
557,0.0
558,0.480535524165267
559,0.0
560,2.1143563063271698
561,16.145993611953003
562,0.0
563,9.41849627363922
564,2.59489183049244
565,0.0
566,232.579193695989
567,0.0
568,0.0
569,0.0
570,0.480535524165267
571,1827.76491971501
572,0.0
573,1.05717815316359
574,0.0
575,1.63382078216191
576,247.908276916861
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,78.1350762292723
583,0.0
584,75.1557559794477
585,59.8747263109922
586,0.0
587,0.0
588,0.0
589,0.0
590,18.6447783376123
591,21.1435630632717
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,23.1618122647658
598,0.0
599,1.63382078216191
600,0.0
601,241.805475759962
602,0.0
603,0.0
604,7.400247072145111
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,9.41849627363922
613,0.0
614,0.0
615,0.0
616,7350.36748473675
617,0.0
618,0.0
619,41.3260550782129
620,0.0
621,3.07542735465771
622,14.3199586201249
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,561.457706434697
629,258.912540420246
630,687.358013765997
631,0.0
632,86.9769298739132
633,47.90939175927711
634,0.0
635,743.004027464335
636,0.480535524165267
637,1.63382078216191
638,0.0
639,39.692234296051005
640,0.0
641,0.480535524165267
642,0.0
643,2.1143563063271698
644,0.480535524165267
645,0.0
646,0.0
647,0.0
648,0.0
649,37.9623064090561
650,0.0
651,147.043870394572
652,0.0
653,0.480535524165267
654,0.480535524165267
655,0.0
656,200.767741996248
657,0.0
658,0.0
659,10.956209950968098
660,26.813882248421898
661,0.0
662,0.480535524165267
663,0.0
664,144.400925011663
665,3.07542735465771
666,0.0
667,0.0
668,61.6046541979872
669,1.63382078216191
670,0.0
671,315.279357404831
672,19.5097422811098
673,0.0
674,0.0
675,7.111925757645951
676,0.0
677,1.05717815316359
678,0.0
679,96.49153325238552
680,0.0
681,0.0
682,28.063274611251604
683,0.0
684,0.0
685,4.90146234648572
686,0.0
687,0.0
688,0.0
689,0.480535524165267
690,0.0
691,2541.5523873100897
692,0.0
693,5.86253339481625
694,0.0
695,14.3199586201249
696,0.0
697,0.0
698,0.0
699,1.63382078216191
700,162.661274929943
701,40.845519554047705
702,55.0693710693395
703,0.0
704,0.0
705,0.0
706,39.0194845622196
707,0.0
708,0.0
709,1.05717815316359
710,0.0
711,0.0
712,7.111925757645951
713,0.0
714,0.0
715,0.0
716,0.480535524165267
717,329.070726948375
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,5.38199787065099
726,0.0
727,152.61808247488898
728,0.0
729,0.0
730,0.0
731,506.67665667985705
732,0.0
733,7.111925757645951
734,139.45140911276002
735,22.2968483212684
736,0.0
737,0.0
738,1.05717815316359
739,5.86253339481625
740,20.1824920149412
741,25.6605969904252
742,82.6521101564258
743,0.0
744,0.0
745,27.6307926395028
746,0.0
747,0.480535524165267
748,0.0
749,1.63382078216191
750,0.0
751,28.063274611251604
752,0.0
753,5.86253339481625
754,0.0
755,76.4051483422774
756,16.145993611953003
757,0.0
758,53.916085811342896
759,0.480535524165267
760,0.0
761,0.0
762,1.05717815316359
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,22.7773838454336
771,0.0
772,94.1849627363923
773,123.785951024973
774,10.5717815316359
775,0.0
776,0.0
777,3.07542735465771
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,36.088217864811504
784,0.0
785,0.0
786,0.0
787,0.0
788,45.3144999287846
789,0.0
790,2.1143563063271698
791,0.0
792,0.0
793,35.5596287882297
794,328.20576300487704
795,0.0
796,0.0
797,0.0
798,1420.1746881180302
799,0.480535524165267
800,0.0
801,0.0
802,0.480535524165267
803,35.5596287882297
804,216.481253636453
805,0.0
806,44.59369664253671
807,0.0
808,0.0
809,0.0
810,0.0
811,1.05717815316359
812,2.59489183049244
813,2.59489183049244
814,28.928238554749
815,0.0
816,0.0
817,0.0
818,3.07542735465771
819,1.05717815316359
820,0.0
821,0.0
822,45.3144999287846
823,218.980038362112
824,0.0
825,0.0
826,0.0
827,0.480535524165267
828,25.18006146626
829,0.0
830,0.0
831,0.0
832,8.16910391080953
833,0.0
834,0.0
835,0.0
836,0.0
837,5.86253339481625
838,0.0
839,0.0
840,0.0
841,31.2348090707423
842,0.0
843,1.63382078216191
844,0.0
845,0.0
846,0.480535524165267
847,1.63382078216191
848,0.0
849,0.0
850,0.0
851,0.0
852,75.9246128181121
853,265.688091310976
854,77.8467549147732
855,0.0
856,0.0
857,243.87177851387295
858,94.9538195750567
859,62.08518972215239
860,0.0
861,0.0
862,0.0
863,4.90146234648572
864,0.0
865,106.678886364689
866,1.63382078216191
867,0.480535524165267
868,0.0
869,7.111925757645951
870,0.0
871,0.0
872,19.029206756944603
873,56.6070847466684
874,0.0
875,30.9464877562432
876,0.0
877,0.0
878,0.0
879,183.372356021466
880,3.07542735465771
881,0.0
882,1.05717815316359
883,0.0
884,4.90146234648572
885,0.0
886,470.34817105296304
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.480535524165267
896,62.9021001132334
897,0.480535524165267
898,0.0
899,197.596207536758
900,0.0
901,62.9021001132334
902,0.0
903,0.0
904,0.0
905,1.63382078216191
906,0.0
907,138.874766483762
908,0.0
909,0.0
910,0.0
911,53.6277644968437
912,137.529267016099
913,0.0
914,153.002510894221
915,0.0
916,0.480535524165267
917,0.0
918,0.0
919,2.59489183049244
920,9.80292469297144
921,0.0
922,0.0
923,0.480535524165267
924,2.59489183049244
925,6065.99213574783
926,0.0
927,0.0
928,0.0
929,2.1143563063271698
930,0.0
931,15.7615651926207
932,0.0
933,183.372356021466
934,0.480535524165267
935,64.5839744478118
936,0.0
937,0.0
938,387.888275106203
939,352.857235394555
940,4.51703392715351
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,286.927761479081
949,0.0
950,0.0
951,0.480535524165267
952,1.05717815316359
953,0.480535524165267
954,6.63139023348068
955,0.0
956,6.63139023348068
957,0.0
958,0.0
959,0.0
960,1.63382078216191
961,0.480535524165267
962,665.830022283393
963,88.80296486574129
964,258.191737133998
965,0.0
966,0.0
967,101.777424018203
968,0.0
969,1.63382078216191
970,0.0
971,1.63382078216191
972,8.553532330141751
973,0.0
974,0.0
975,0.480535524165267
976,0.0
977,0.0
978,0.0
979,0.0
980,118.500060259155
981,0.0
982,0.480535524165267
983,186.59194403337295
984,4.90146234648572
985,0.0
986,0.480535524165267
987,0.480535524165267
988,1.05717815316359
989,97.2603900910499
990,0.480535524165267
991,0.0
992,0.480535524165267
993,0.0
994,0.480535524165267
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,9.03406785430701
1001,0.0
1002,82.17157463226059
1003,0.0
1004,0.0
1005,145.554210269659
1006,0.0
1007,0.0
1008,1.05717815316359
1009,0.0
1010,0.0
1011,4.90146234648572
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,1.05717815316359
1017,0.0
1018,190.292067569446
1019,0.0
1020,0.0
1021,320.805515932732
1022,0.0
1023,178.518947227397
1024,46.80416005369701
1025,0.0
1026,143.007371991583
1027,0.0
1028,160.594972176032
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,18.068135708614
1034,0.0
1035,0.0
1036,64.96840286714401
1037,0.0
1038,0.480535524165267
1039,0.480535524165267
1040,0.0
1041,0.0
1042,0.0
1043,49.3990518841894
1044,1.05717815316359
1045,67.6594018024695
1046,0.0
1047,0.0
1048,0.480535524165267
1049,3.5559628788229705
1050,0.0
1051,0.480535524165267
1052,0.0
1053,88.2263222367429
1054,0.0
1055,0.0
1056,0.0
1057,7.88078259631037
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,4.03649840298824
1063,0.480535524165267
1064,10.956209950968098
1065,0.0
1066,0.0
1067,93.704427212227
1068,20.7591346439395
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,3.5559628788229705
1075,0.0
1076,0.0
1077,177.605929731483
1078,76.4051483422774
1079,0.0
1080,19.029206756944603
1081,0.0
1082,0.0
1083,0.0
1084,13.0705662572953
1085,0.0
1086,490.050127543739
1087,0.0
1088,0.0
1089,0.0
1090,1.05717815316359
1091,0.0
1092,25.18006146626
1093,0.0
1094,0.0
1095,0.0
1096,185.967247851958
1097,0.0
1098,35.1752003688975
1099,0.0
1100,72.6569712537883
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,871.403119521294
1107,0.0
1108,0.0
1109,30.177630917578696
1110,51.2250868760174
1111,16.6265291361182
1112,0.0
1113,9.03406785430701
1114,0.0
1115,0.0
1116,0.0
1117,62.9021001132334
1118,0.0
1119,14.8004941442902
1120,30.177630917578696
1121,0.0
1122,0.0
1123,0.0
1124,50.74455135185221
1125,2164.81253636453
1126,0.0
1127,19.798063595609
1128,0.0
1129,0.0
1130,0.480535524165267
1131,12.59003073313
1132,0.0
1133,0.0
1134,85.3431090917513
1135,0.0
1136,0.0
1137,49.01462346485721
1138,0.0
1139,0.0
1140,3.07542735465771
1141,55.934335012837
1142,1.05717815316359
1143,0.0
1144,0.480535524165267
1145,17.2992788699496
1146,0.0
1147,9.41849627363922
1148,0.0
1149,1.63382078216191
1150,0.0
1151,17.5876001844488
1152,0.0
1153,0.0
1154,47.47690978752829
1155,15.4732438781216
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,1.05717815316359
1161,36.5206998365603
1162,4.90146234648572
1163,0.0
1164,0.0
1165,0.0
1166,0.480535524165267
1167,0.480535524165267
1168,0.0
1169,16.6265291361182
1170,73.2336138827866
1171,28.447703030583803
1172,15.0888154587894
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.480535524165267
1178,0.0
1179,4.03649840298824
1180,0.480535524165267
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,98.46172890146308
1187,0.0
1188,32.8686298529042
1189,72.4647570441222
1190,0.0
1191,403.649840298824
1192,0.0
1193,2.59489183049244
1194,0.0
1195,0.0
1196,0.480535524165267
1197,4.51703392715351
1198,0.0
1199,0.0
1200,0.0
1201,46.4197316343648
1202,1.05717815316359
1203,0.0
1204,266.553055254473
1205,100.624138760207
1206,0.0
1207,4.51703392715351
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.480535524165267
1213,0.0
1214,532.913896299281
1215,2.59489183049244
1216,0.0
1217,1.63382078216191
1218,0.0
1219,39.0194845622196
1220,1.63382078216191
1221,0.0
1222,0.0
1223,10.1873531123037
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,97.06817588138392
1232,69.4854367942975
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,2.59489183049244
1240,4.90146234648572
1241,0.0
1242,0.0
1243,0.0
1244,160.018329547034
1245,0.0
1246,0.0
1247,1.05717815316359
1248,0.0
1249,1.05717815316359
1250,0.0
1251,0.0
1252,0.480535524165267
1253,0.0
1254,0.0
1255,0.0
1256,1.05717815316359
1257,20.1824920149412
1258,0.0
1259,0.0
1260,1.63382078216191
1261,0.0
1262,0.480535524165267
1263,0.0
1264,0.0
1265,0.480535524165267
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,11.3406383703003
1271,0.0
1272,107.447743203354
1273,52.282265029181005
1274,0.0
1275,0.0
1276,26.0450254097574
1277,0.0
1278,123.497629710474
1279,0.0
1280,59.2019765771608
1281,390.29095272703
1282,0.0
1283,0.0
1284,40.845519554047705
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,16.145993611953003
1296,168.379647667509
1297,53.916085811342896
1298,0.0
1299,0.480535524165267
1300,0.0
1301,13.0705662572953
1302,16.9148504506174
1303,0.0
1304,0.0
1305,268.138822484219
1306,0.0
1307,0.0
1308,13.0705662572953
1309,0.0
1310,23.8345619985972
1311,0.0
1312,0.0
1313,0.0
1314,26.813882248421898
1315,0.0
1316,881.9749010529301
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,31.2348090707423
1322,13.4549946766275
1323,0.0
1324,1.63382078216191
1325,0.0
1326,0.480535524165267
1327,0.0
1328,0.0
1329,0.0
1330,2.59489183049244
1331,45.3144999287846
1332,406.533053443816
1333,109.946527929013
1334,0.0
1335,0.0
1336,0.0
1337,7.88078259631037
1338,49.543212541439
1339,0.0
1340,10.1873531123037
1341,242.95876101795895
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.480535524165267
1348,0.480535524165267
1349,54.3485677830916
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,384.47647288463
1355,0.0
1356,6.63139023348068
1357,0.0
1358,0.0
1359,0.0
1360,619.121969334529
1361,46.80416005369701
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.480535524165267
1367,0.480535524165267
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.480535524165267
1375,0.0
1376,9.41849627363922
1377,1.05717815316359
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,15.0888154587894
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,137.529267016099
1391,0.0
1392,0.0
1393,111.09981318701
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,2.1143563063271698
1400,123.113201291141
1401,0.0
1402,0.0
1403,8.16910391080953
1404,1034.40076931815
1405,0.480535524165267
1406,0.0
1407,3.5559628788229705
1408,1.05717815316359
1409,0.0
1410,48.3418737310258
1411,0.0
1412,0.0
1413,93.2238916880617
1414,468.618243165968
1415,0.0
1416,12.3017094186308
1417,0.0
1418,0.0
1419,19.798063595609
1420,0.480535524165267
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,1.63382078216191
1426,0.0
1427,0.480535524165267
1428,0.0
1429,90.58094630515272
1430,0.0
1431,0.480535524165267
1432,0.0
1433,0.480535524165267
1434,0.0
1435,0.0
1436,0.0
1437,1.05717815316359
1438,0.0
1439,9.03406785430701
1440,0.0
1441,0.0
1442,83.9976096240886
1443,0.480535524165267
1444,228.20632042608503
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,3.5559628788229705
1454,1.05717815316359
1455,1.05717815316359
1456,18.3564570231132
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,7.88078259631037
1463,0.0
1464,0.0
1465,0.0
1466,64.0073318188135
1467,0.480535524165267
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,318.546998969155
1477,0.0
1478,0.0
1479,4.03649840298824
1480,0.0
1481,8.553532330141751
1482,684.763121935505
1483,0.0
1484,38.5389490380544
1485,0.0
1486,0.0
1487,72.4647570441222
1488,0.0
1489,264.678966710229
1490,28.063274611251604
1491,427.196080982922
1492,0.0
1493,10.956209950968098
1494,0.0
1495,135.222696500106
1496,0.0
1497,0.0
1498,0.0
1499,4.03649840298824
1500,16.9148504506174
1501,0.0
1502,0.0
1503,148.197155652568
1504,36.5206998365603
1505,0.0
1506,0.0
1507,250.070686775605
1508,3.07542735465771
1509,0.0
1510,0.480535524165267
1511,1.05717815316359
1512,0.480535524165267
1513,1.05717815316359
1514,0.0
1515,1.63382078216191
1516,0.480535524165267
1517,0.0
1518,0.0
1519,1114.65020185375
1520,367.32135467193
1521,0.0
1522,0.480535524165267
1523,15.0888154587894
1524,0.0
1525,0.0
1526,971.0661872331708
1527,0.0
1528,0.0
1529,10.5717815316359
1530,0.0
1531,1.05717815316359
1532,4.90146234648572
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.480535524165267
1539,33.349165377069504
1540,0.0
1541,0.0
1542,0.0
1543,87.3613582932455
1544,0.0
1545,10.956209950968098
1546,0.480535524165267
1547,0.0
1548,608.646294907727
1549,0.0
1550,0.0
1551,0.0
1552,5.86253339481625
1553,25.6605969904252
1554,0.0
1555,0.0
1556,36.5206998365603
1557,38.250627723555205
1558,1.63382078216191
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1568,0.480535524165267
1569,2.59489183049244
1570,0.0
1571,0.0
1572,0.0
1573,980.3885764019768
1574,3.5559628788229705
1575,7.400247072145111
1576,124.362593653971
1577,151.176475902393
1578,0.0
1579,94.52133760330791
1580,0.0
1581,0.0
1582,0.0
1583,1.05717815316359
1584,0.0
1585,10.956209950968098
1586,0.0
1587,0.480535524165267
1588,0.0
1589,0.0
1590,0.0
1591,257.03845187600103
1592,0.0
1593,0.0
1594,4.51703392715351
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.480535524165267
1601,2.59489183049244
1602,0.0
1603,0.0
1604,1.05717815316359
1605,0.0
1606,47.47690978752829
1607,49.8795874083547
1608,4.03649840298824
1609,0.0
1610,0.0
1611,0.0
1612,1.05717815316359
1613,114.511615408583
1614,237.096227623143
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,7.400247072145111
1622,17.5876001844488
1623,0.480535524165267
1624,67.2749733831373
1625,0.0
1626,8.16910391080953
1627,0.0
1628,0.0
1629,0.0
1630,0.480535524165267
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.480535524165267
1636,0.0
1637,0.0
1638,1.63382078216191
1639,187.841336396203
1640,0.0
1641,0.0
1642,13.4549946766275
1643,91.4939638010668
1644,0.0
1645,0.0
1646,3.5559628788229705
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,64.24759958089611
1652,189.763478492864
1653,0.0
1654,0.0
1655,0.0
1656,0.480535524165267
1657,0.0
1658,0.480535524165267
1659,0.0
1660,0.0
1661,16.9148504506174
1662,0.0
1663,55.646013698337896
1664,92.0706064300651
1665,0.480535524165267
1666,0.0
1667,0.0
1668,3750.09923058574
1669,0.0
1670,0.0
1671,1908.01435225061
1672,7.400247072145111
1673,0.0
1674,78.90393306793679
1675,0.0
1676,0.0
1677,1.63382078216191
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,26.813882248421898
1683,0.0
1684,305.236164949777
1685,1.63382078216191
1686,0.0
1687,10.5717815316359
1688,165.256166760435
1689,0.0
1690,15.7615651926207
1691,6.24696181414847
1692,0.0
1693,14.3199586201249
1694,90.052357228571
1695,0.0
1696,0.0
1697,96.1071048330533
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,37.0973424655586
1709,0.0
1710,1.05717815316359
1711,0.0
1712,0.480535524165267
1713,0.480535524165267
1714,0.0
1715,2.59489183049244
1716,0.0
1717,0.0
1718,4.03649840298824
1719,2.59489183049244
1720,0.0
1721,0.0
1722,8.553532330141751
1723,0.0
1724,39.0194845622196
1725,191.54145993227505
1726,2.1143563063271698
1727,0.480535524165267
1728,1.63382078216191
1729,184.525641279462
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,6.24696181414847
1739,0.0
1740,0.0
1741,0.0
1742,4273.594630611379
